Date,Pays,Filiäre,Valeur (Mt),;
"2020-05,""Norväge"",""Charbon"",,";
"2020-06,""Norväge"",""Charbon"",,";
"2020-07,""Norväge"",""Charbon"",,";
"2020-08,""Norväge"",""Charbon"",,";
"2020-09,""Norväge"",""Charbon"",,";
"2020-10,""Norväge"",""Charbon"",,";
"2020-11,""Norväge"",""Charbon"",,";
"2020-12,""Norväge"",""Charbon"",,";
"2021-01,""Norväge"",""Charbon"",,";
"2021-02,""Norväge"",""Charbon"",,";
"2021-03,""Norväge"",""Charbon"",,";
"2021-04,""Norväge"",""Charbon"",,";
"2021-05,""Norväge"",""Charbon"",,";
"2021-06,""Norväge"",""Charbon"",,";
"2021-07,""Norväge"",""Charbon"",,";
"2021-08,""Norväge"",""Charbon"",,";
"2021-09,""Norväge"",""Charbon"",,";
"2021-10,""Norväge"",""Charbon"",,";
"2021-11,""Norväge"",""Charbon"",,";
"2021-12,""Norväge"",""Charbon"",,";
"2022-01,""Norväge"",""Charbon"",,";
"2022-02,""Norväge"",""Charbon"",,";
"2022-03,""Norväge"",""Charbon"",,";
"2022-04,""Norväge"",""Charbon"",,";
"2022-05,""Norväge"",""Charbon"",,";
"2022-06,""Norväge"",""Charbon"",,";
"2022-07,""Norväge"",""Charbon"",,";
"2022-08,""Norväge"",""Charbon"",,";
"2022-09,""Norväge"",""Charbon"",,";
"2022-10,""Norväge"",""Charbon"",,";
"2022-11,""Norväge"",""Charbon"",,";
"2022-12,""Norväge"",""Charbon"",,";
"2023-01,""Norväge"",""Charbon"",,";
"2023-02,""Norväge"",""Charbon"",,";
"2023-03,""Norväge"",""Charbon"",,";
"2023-04,""Norväge"",""Charbon"",,";
"2023-05,""Norväge"",""Charbon"",,";
"2023-06,""Norväge"",""Charbon"",,";
"2023-07,""Norväge"",""Charbon"",,";
"2023-08,""Norväge"",""Charbon"",,";
"2023-09,""Norväge"",""Charbon"",,";
"2023-10,""Norväge"",""Charbon"",,";
"2023-11,""Norväge"",""Charbon"",,";
"2023-12,""Norväge"",""Charbon"",,";
"2024-01,""Norväge"",""Charbon"",,";
"2024-02,""Norväge"",""Charbon"",,";
"2024-03,""Norväge"",""Charbon"",,";
"2024-04,""Norväge"",""Charbon"",,";
"2024-05,""Norväge"",""Charbon"",,";
"2024-06,""Norväge"",""Charbon"",,";
"2024-07,""Norväge"",""Charbon"",,";
"2024-08,""Norväge"",""Charbon"",,";
"2024-09,""Norväge"",""Charbon"",,";
"2024-10,""Norväge"",""Charbon"",,";
"2024-11,""Norväge"",""Charbon"",,";
"2024-12,""Norväge"",""Charbon"",,";
"2025-01,""Norväge"",""Charbon"",,";
"2025-02,""Norväge"",""Charbon"",,";
"2025-03,""Norväge"",""Charbon"",,";
"2025-04,""Norväge"",""Charbon"",,";
"2025-05,""Norväge"",""Charbon"",,";
"2025-06,""Norväge"",""Charbon"",,";
"2025-07,""Norväge"",""Charbon"",,";
"2025-08,""Norväge"",""Charbon"",,";
"2025-09,""Norväge"",""Charbon"",,";
"2025-10,""Norväge"",""Charbon"",,";
"2025-11,""Norväge"",""Charbon"",,";
"2016-01,""Norväge"",""NuclÇaire"",,";
"2016-02,""Norväge"",""NuclÇaire"",,";
"2016-03,""Norväge"",""NuclÇaire"",,";
"2016-04,""Norväge"",""NuclÇaire"",,";
"2016-05,""Norväge"",""NuclÇaire"",,";
"2016-06,""Norväge"",""NuclÇaire"",,";
"2016-07,""Norväge"",""NuclÇaire"",,";
"2016-08,""Norväge"",""NuclÇaire"",,";
"2016-09,""Norväge"",""NuclÇaire"",,";
"2016-10,""Norväge"",""NuclÇaire"",,";
"2016-11,""Norväge"",""NuclÇaire"",,";
"2016-12,""Norväge"",""NuclÇaire"",,";
"2017-01,""Norväge"",""NuclÇaire"",,";
"2017-02,""Norväge"",""NuclÇaire"",,";
"2017-03,""Norväge"",""NuclÇaire"",,";
"2017-04,""Norväge"",""NuclÇaire"",,";
"2017-05,""Norväge"",""NuclÇaire"",,";
"2017-06,""Norväge"",""NuclÇaire"",,";
"2017-07,""Norväge"",""NuclÇaire"",,";
"2017-08,""Norväge"",""NuclÇaire"",,";
"2017-09,""Norväge"",""NuclÇaire"",,";
"2017-10,""Norväge"",""NuclÇaire"",,";
"2017-11,""Norväge"",""NuclÇaire"",,";
"2017-12,""Norväge"",""NuclÇaire"",,";
"2018-01,""Norväge"",""NuclÇaire"",,";
"2018-02,""Norväge"",""NuclÇaire"",,";
"2018-03,""Norväge"",""NuclÇaire"",,";
"2018-04,""Norväge"",""NuclÇaire"",,";
"2018-05,""Norväge"",""NuclÇaire"",,";
"2018-06,""Norväge"",""NuclÇaire"",,";
"2018-07,""Norväge"",""NuclÇaire"",,";
"2018-08,""Norväge"",""NuclÇaire"",,";
"2018-09,""Norväge"",""NuclÇaire"",,";
"2018-10,""Norväge"",""NuclÇaire"",,";
"2018-11,""Norväge"",""NuclÇaire"",,";
"2018-12,""Norväge"",""NuclÇaire"",,";
"2019-01,""Norväge"",""NuclÇaire"",,";
"2019-02,""Norväge"",""NuclÇaire"",,";
"2019-03,""Norväge"",""NuclÇaire"",,";
"2019-04,""Norväge"",""NuclÇaire"",,";
"2019-05,""Norväge"",""NuclÇaire"",,";
"2019-06,""Norväge"",""NuclÇaire"",,";
"2019-07,""Norväge"",""NuclÇaire"",,";
"2019-08,""Norväge"",""NuclÇaire"",,";
"2019-09,""Norväge"",""NuclÇaire"",,";
"2019-10,""Norväge"",""NuclÇaire"",,";
"2019-11,""Norväge"",""NuclÇaire"",,";
"2019-12,""Norväge"",""NuclÇaire"",,";
"2020-01,""Norväge"",""NuclÇaire"",,";
"2020-02,""Norväge"",""NuclÇaire"",,";
"2020-03,""Norväge"",""NuclÇaire"",,";
"2020-04,""Norväge"",""NuclÇaire"",,";
"2020-05,""Norväge"",""NuclÇaire"",,";
"2020-06,""Norväge"",""NuclÇaire"",,";
"2020-07,""Norväge"",""NuclÇaire"",,";
"2020-08,""Norväge"",""NuclÇaire"",,";
"2020-09,""Norväge"",""NuclÇaire"",,";
"2020-10,""Norväge"",""NuclÇaire"",,";
"2020-11,""Norväge"",""NuclÇaire"",,";
"2020-12,""Norväge"",""NuclÇaire"",,";
"2021-01,""Norväge"",""NuclÇaire"",,";
"2021-02,""Norväge"",""NuclÇaire"",,";
"2021-03,""Norväge"",""NuclÇaire"",,";
"2021-04,""Norväge"",""NuclÇaire"",,";
"2021-05,""Norväge"",""NuclÇaire"",,";
"2021-06,""Norväge"",""NuclÇaire"",,";
"2021-07,""Norväge"",""NuclÇaire"",,";
"2021-08,""Norväge"",""NuclÇaire"",,";
"2021-09,""Norväge"",""NuclÇaire"",,";
"2021-10,""Norväge"",""NuclÇaire"",,";
"2021-11,""Norväge"",""NuclÇaire"",,";
"2021-12,""Norväge"",""NuclÇaire"",,";
"2022-01,""Norväge"",""NuclÇaire"",,";
"2022-02,""Norväge"",""NuclÇaire"",,";
"2022-03,""Norväge"",""NuclÇaire"",,";
"2022-04,""Norväge"",""NuclÇaire"",,";
"2022-05,""Norväge"",""NuclÇaire"",,";
"2022-06,""Norväge"",""NuclÇaire"",,";
"2022-07,""Norväge"",""NuclÇaire"",,";
"2022-08,""Norväge"",""NuclÇaire"",,";
"2022-09,""Norväge"",""NuclÇaire"",,";
"2022-10,""Norväge"",""NuclÇaire"",,";
"2022-11,""Norväge"",""NuclÇaire"",,";
"2022-12,""Norväge"",""NuclÇaire"",,";
"2023-01,""Norväge"",""NuclÇaire"",,";
"2023-02,""Norväge"",""NuclÇaire"",,";
"2023-03,""Norväge"",""NuclÇaire"",,";
"2023-04,""Norväge"",""NuclÇaire"",,";
"2023-05,""Norväge"",""NuclÇaire"",,";
"2023-06,""Norväge"",""NuclÇaire"",,";
"2023-07,""Norväge"",""NuclÇaire"",,";
"2023-08,""Norväge"",""NuclÇaire"",,";
"2023-09,""Norväge"",""NuclÇaire"",,";
"2023-10,""Norväge"",""NuclÇaire"",,";
"2023-11,""Norväge"",""NuclÇaire"",,";
"2023-12,""Norväge"",""NuclÇaire"",,";
"2024-01,""Norväge"",""NuclÇaire"",,";
"2024-02,""Norväge"",""NuclÇaire"",,";
"2024-03,""Norväge"",""NuclÇaire"",,";
"2024-04,""Norväge"",""NuclÇaire"",,";
"2024-05,""Norväge"",""NuclÇaire"",,";
"2024-06,""Norväge"",""NuclÇaire"",,";
"2024-07,""Norväge"",""NuclÇaire"",,";
"2024-08,""Norväge"",""NuclÇaire"",,";
"2024-09,""Norväge"",""NuclÇaire"",,";
"2024-10,""Norväge"",""NuclÇaire"",,";
"2024-11,""Norväge"",""NuclÇaire"",,";
"2024-12,""Norväge"",""NuclÇaire"",,";
"2025-01,""Norväge"",""NuclÇaire"",,";
"2025-02,""Norväge"",""NuclÇaire"",,";
"2025-03,""Norväge"",""NuclÇaire"",,";
"2025-04,""Norväge"",""NuclÇaire"",,";
"2025-05,""Norväge"",""NuclÇaire"",,";
"2025-06,""Norväge"",""NuclÇaire"",,";
"2025-07,""Norväge"",""NuclÇaire"",,";
"2025-08,""Norväge"",""NuclÇaire"",,";
"2025-09,""Norväge"",""NuclÇaire"",,";
"2025-10,""Norväge"",""NuclÇaire"",,";
"2025-11,""Norväge"",""NuclÇaire"",,";
"2016-01,""Norväge"",""Emissions"",0,125407704";
"2016-02,""Norväge"",""Emissions"",0,1443390129";
"2016-03,""Norväge"",""Emissions"",0,14909372865";
"2016-04,""Norväge"",""Emissions"",0,1213100058";
"2016-05,""Norväge"",""Emissions"",0,1237976445";
"2016-06,""Norväge"",""Emissions"",0,1309006116";
"2016-07,""Norväge"",""Emissions"",0,1577105097";
"2016-08,""Norväge"",""Emissions"",0,15623524065";
"2016-09,""Norväge"",""Emissions"",0,8179366335";
"2016-10,""Norväge"",""Emissions"",0,10436458875";
"2016-11,""Norväge"",""Emissions"",0,11276160045";
"2016-12,""Norväge"",""Emissions"",0,12421769295";
"2017-01,""Norväge"",""Emissions"",0,1317545937";
"2017-02,""Norväge"",""Emissions"",0,1120957464";
"2017-03,""Norväge"",""Emissions"",0,1200592797";
"2017-04,""Norväge"",""Emissions"",0,10768516065";
"2017-05,""Norväge"",""Emissions"",0,7730935425";
"2017-06,""Norväge"",""Emissions"",0,996854784";
"2017-07,""Norväge"",""Emissions"",0,12754456515";
"2017-08,""Norväge"",""Emissions"",0,1352888283";
"2017-09,""Norväge"",""Emissions"",0,2028163557";
"2017-10,""Norväge"",""Emissions"",0,18139997325";
"2017-11,""Norväge"",""Emissions"",0,1595492433";
"2017-12,""Norväge"",""Emissions"",0,15636329805";
"2018-01,""Norväge"",""Emissions"",0,1550248944";
"2018-02,""Norväge"",""Emissions"",0,15063848475";
"2018-03,""Norväge"",""Emissions"",0,1582561254";
"2018-04,""Norväge"",""Emissions"",0,20485869285";
"2018-05,""Norväge"",""Emissions"",0,2823819651";
"2018-06,""Norväge"",""Emissions"",0,23854659585";
"2018-07,""Norväge"",""Emissions"",0,23809717545";
"2018-08,""Norväge"",""Emissions"",0,15222930045";
"2018-09,""Norväge"",""Emissions"",0,1370637882";
"2018-10,""Norväge"",""Emissions"",0,190472571";
"2018-11,""Norväge"",""Emissions"",0,1723206597";
"2018-12,""Norväge"",""Emissions"",0,216944628";
"2019-01,""Norväge"",""Emissions"",0,21671226795";
"2019-02,""Norväge"",""Emissions"",0,1022088462";
"2019-03,""Norväge"",""Emissions"",0,1178695575";
"2019-04,""Norväge"",""Emissions"",0,11565562035";
"2019-05,""Norväge"",""Emissions"",0,11398703295";
"2019-06,""Norväge"",""Emissions"",0,1126597281";
"2019-07,""Norväge"",""Emissions"",0,10952787975";
"2019-08,""Norväge"",""Emissions"",0,11233290015";
"2019-09,""Norväge"",""Emissions"",0,1087450797";
"2019-10,""Norväge"",""Emissions"",0,10790181495";
"2019-11,""Norväge"",""Emissions"",0,1094893905";
"2019-12,""Norväge"",""Emissions"",0,1241467608";
"2020-01,""Norväge"",""Emissions"",0,13937950245";
"2020-02,""Norväge"",""Emissions"",0,13995741195";
"2020-03,""Norväge"",""Emissions"",0,14629976835";
"2020-04,""Norväge"",""Emissions"",0,13541102265";
"2020-05,""Norväge"",""Emissions"",0,11276202285";
"2020-06,""Norväge"",""Emissions"",0,11278775775";
"2020-07,""Norväge"",""Emissions"",0,13052412705";
"2020-08,""Norväge"",""Emissions"",0,1266178971";
"2020-09,""Norväge"",""Emissions"",0,7239574215";
"2020-10,""Norväge"",""Emissions"",0,2743194045";
"2020-11,""Norväge"",""Emissions"",0,513111468";
"2020-12,""Norväge"",""Emissions"",0,450992043";
"2021-01,""Norväge"",""Emissions"",0,3865424445";
"2021-02,""Norväge"",""Emissions"",0,3670205205";
"2021-03,""Norväge"",""Emissions"",0,4386245025";
"2021-04,""Norväge"",""Emissions"",0,4380733365";
"2021-05,""Norväge"",""Emissions"",0,489678225";
"2021-06,""Norväge"",""Emissions"",0,4412098245";
"2021-07,""Norväge"",""Emissions"",0,4837179105";
"2021-08,""Norväge"",""Emissions"",0,425081187";
"2021-09,""Norväge"",""Emissions"",0,383409255";
"2021-10,""Norväge"",""Emissions"",0,4605311445";
"2021-11,""Norväge"",""Emissions"",0,4738937985";
"2021-12,""Norväge"",""Emissions"",0,4340188215";
"2022-01,""Norväge"",""Emissions"",0,4586919825";
"2022-02,""Norväge"",""Emissions"",0,4302334155";
"2022-03,""Norväge"",""Emissions"",0,4620128865";
"2022-04,""Norväge"",""Emissions"",0,4169161275";
"2022-05,""Norväge"",""Emissions"",0,375853278";
"2022-06,""Norväge"",""Emissions"",0,5945554845";
"2022-07,""Norväge"",""Emissions"",0,808745052";
"2022-08,""Norväge"",""Emissions"",0,877081266";
"2022-09,""Norväge"",""Emissions"",0,783591663";
"2022-10,""Norväge"",""Emissions"",0,792841836";
"2022-11,""Norväge"",""Emissions"",0,7260937785";
"2022-12,""Norväge"",""Emissions"",0,8027822865";
"2023-01,""Norväge"",""Emissions"",0,780244215";
"2023-02,""Norväge"",""Emissions"",0,67844205";
"2023-03,""Norväge"",""Emissions"",0,7526239125";
"2023-04,""Norväge"",""Emissions"",0,814000068";
"2023-05,""Norväge"",""Emissions"",0,4482695625";
"2023-06,""Norväge"",""Emissions"",0,3306532875";
"2023-07,""Norväge"",""Emissions"",0,6096669975";
"2023-08,""Norväge"",""Emissions"",0,904697802";
"2023-09,""Norväge"",""Emissions"",0,821350296";
"2023-10,""Norväge"",""Emissions"",0,836357682";
"2023-11,""Norväge"",""Emissions"",0,880307871";
"2023-12,""Norväge"",""Emissions"",0,8851774245";
"2024-01,""Norväge"",""Emissions"",0,8315887845";
"2024-02,""Norväge"",""Emissions"",0,807993024";
"2024-03,""Norväge"",""Emissions"",0,9291080175";
"2024-04,""Norväge"",""Emissions"",0,809787642";
"2024-05,""Norväge"",""Emissions"",0,8611373145";
"2024-06,""Norväge"",""Emissions"",0,743152266";
"2024-07,""Norväge"",""Emissions"",0,8543425665";
"2024-08,""Norväge"",""Emissions"",0,749760066";
"2024-09,""Norväge"",""Emissions"",0,7470225015";
"2024-10,""Norväge"",""Emissions"",0,8391247755";
"2024-11,""Norväge"",""Emissions"",0,7601530815";
"2024-12,""Norväge"",""Emissions"",0,7635292365";
"2025-01,""Norväge"",""Emissions"",0,6651322275";
"2025-02,""Norväge"",""Emissions"",0,5828284665";
"2025-03,""Norväge"",""Emissions"",0,638116068";
"2025-04,""Norväge"",""Emissions"",0,569754778125";
"2025-05,""Norväge"",""Emissions"",0,298914805875";
"2025-06,""Norväge"",""Emissions"",0,384406416";
"2025-07,""Norväge"",""Emissions"",0,452518534125";
"2025-08,""Norväge"",""Emissions"",0,550278214875";
"2025-09,""Norväge"",""Emissions"",0,689203572375";
"2025-10,""Norväge"",""Emissions"",0,65744753272807";
"2025-11,""Norväge"",""Emissions"",0,75730607382555";
"2016-01,""Pologne"",""Autre"",,";
"2016-02,""Pologne"",""Autre"",,";
"2016-03,""Pologne"",""Autre"",,";
"2016-04,""Pologne"",""Autre"",,";
"2016-05,""Pologne"",""Autre"",,";
"2016-06,""Pologne"",""Autre"",,";
"2016-07,""Pologne"",""Autre"",,";
"2016-08,""Pologne"",""Autre"",,";
"2016-09,""Pologne"",""Autre"",,";
"2016-10,""Pologne"",""Autre"",,";
"2016-11,""Pologne"",""Autre"",,";
"2016-12,""Pologne"",""Autre"",,";
"2017-01,""Pologne"",""Autre"",,";
"2017-02,""Pologne"",""Autre"",,";
"2017-03,""Pologne"",""Autre"",,";
"2017-04,""Pologne"",""Autre"",,";
"2017-05,""Pologne"",""Autre"",,";
"2017-06,""Pologne"",""Autre"",,";
"2017-07,""Pologne"",""Autre"",,";
"2017-08,""Pologne"",""Autre"",,";
"2017-09,""Pologne"",""Autre"",,";
"2017-10,""Pologne"",""Autre"",,";
"2017-11,""Pologne"",""Autre"",,";
"2017-12,""Pologne"",""Autre"",,";
"2018-01,""Pologne"",""Autre"",,";
"2018-02,""Pologne"",""Autre"",,";
"2018-03,""Pologne"",""Autre"",,";
"2018-04,""Pologne"",""Autre"",,";
"2018-05,""Pologne"",""Autre"",,";
"2018-06,""Pologne"",""Autre"",,";
"2018-07,""Pologne"",""Autre"",,";
"2018-08,""Pologne"",""Autre"",,";
"2018-09,""Pologne"",""Autre"",,";
"2018-10,""Pologne"",""Autre"",,";
"2018-11,""Pologne"",""Autre"",,";
"2018-12,""Pologne"",""Autre"",,";
"2019-01,""Pologne"",""Autre"",,";
"2019-02,""Pologne"",""Autre"",,";
"2019-03,""Pologne"",""Autre"",,";
"2019-04,""Pologne"",""Autre"",,";
"2019-05,""Pologne"",""Autre"",,";
"2019-06,""Pologne"",""Autre"",,";
"2019-07,""Pologne"",""Autre"",,";
"2019-08,""Pologne"",""Autre"",,";
"2019-09,""Pologne"",""Autre"",,";
"2019-10,""Pologne"",""Autre"",,";
"2019-11,""Pologne"",""Autre"",,";
"2019-12,""Pologne"",""Autre"",,";
"2020-01,""Pologne"",""Autre"",,";
"2020-02,""Pologne"",""Autre"",,";
"2020-03,""Pologne"",""Autre"",,";
"2020-04,""Pologne"",""Autre"",,";
"2020-05,""Pologne"",""Autre"",,";
"2020-06,""Pologne"",""Autre"",,";
"2020-07,""Pologne"",""Autre"",,";
"2020-08,""Pologne"",""Autre"",,";
"2020-09,""Pologne"",""Autre"",,";
"2020-10,""Pologne"",""Autre"",,";
"2020-11,""Pologne"",""Autre"",,";
"2020-12,""Pologne"",""Autre"",,";
"2021-01,""Pologne"",""Autre"",,";
"2021-02,""Pologne"",""Autre"",,";
"2021-03,""Pologne"",""Autre"",,";
"2021-04,""Pologne"",""Autre"",,";
"2021-05,""Pologne"",""Autre"",,";
"2021-06,""Pologne"",""Autre"",,";
"2021-07,""Pologne"",""Autre"",,";
"2021-08,""Pologne"",""Autre"",,";
"2021-09,""Pologne"",""Autre"",,";
"2021-10,""Pologne"",""Autre"",,";
"2021-11,""Pologne"",""Autre"",,";
"2021-12,""Pologne"",""Autre"",,";
"2022-01,""Pologne"",""Autre"",,";
"2022-02,""Pologne"",""Autre"",,";
"2022-03,""Pologne"",""Autre"",,";
"2022-04,""Pologne"",""Autre"",,";
"2022-05,""Pologne"",""Autre"",,";
"2022-06,""Pologne"",""Autre"",,";
"2022-07,""Pologne"",""Autre"",,";
"2022-08,""Pologne"",""Autre"",,";
"2022-09,""Pologne"",""Autre"",,";
"2022-10,""Pologne"",""Autre"",,";
"2022-11,""Pologne"",""Autre"",,";
"2022-12,""Pologne"",""Autre"",,";
"2023-01,""Pologne"",""Autre"",,";
"2023-02,""Pologne"",""Autre"",,";
"2023-03,""Pologne"",""Autre"",,";
"2023-04,""Pologne"",""Autre"",,";
"2023-05,""Pologne"",""Autre"",,";
"2023-06,""Pologne"",""Autre"",,";
"2023-07,""Pologne"",""Autre"",,";
"2023-08,""Pologne"",""Autre"",,";
"2023-09,""Pologne"",""Autre"",,";
"2023-10,""Pologne"",""Autre"",,";
"2023-11,""Pologne"",""Autre"",,";
"2023-12,""Pologne"",""Autre"",,";
"2024-01,""Pologne"",""Autre"",,";
"2024-02,""Pologne"",""Autre"",,";
"2024-03,""Pologne"",""Autre"",,";
"2024-04,""Pologne"",""Autre"",,";
"2024-05,""Pologne"",""Autre"",,";
"2024-06,""Pologne"",""Autre"",0,2395228955625";
"2024-07,""Pologne"",""Autre"",0,38731261455";
"2024-08,""Pologne"",""Autre"",0,354459962025";
"2024-09,""Pologne"",""Autre"",0,3236426861625";
"2024-10,""Pologne"",""Autre"",0,3842650760625";
"2024-11,""Pologne"",""Autre"",0,41347590525";
"2024-12,""Pologne"",""Autre"",0,4407300327375";
"2025-01,""Pologne"",""Autre"",0,432071073675";
"2025-02,""Pologne"",""Autre"",0,3863345522625";
"2025-03,""Pologne"",""Autre"",0,425219676525";
"2025-04,""Pologne"",""Autre"",0,382097614725";
"2025-05,""Pologne"",""Autre"",0,3983318866125";
"2025-06,""Pologne"",""Autre"",0,3237559009875";
"2025-07,""Pologne"",""Autre"",0,3414387609";
"2025-08,""Pologne"",""Autre"",0,3445004923875";
"2025-09,""Pologne"",""Autre"",0,3136902082875";
"2025-10,""Pologne"",""Autre"",0,36242741547";
"2025-11,""Pologne"",""Autre"",0,3737264691825";
"2016-01,""Pologne"",""Dechets"",,";
"2016-02,""Pologne"",""Dechets"",,";
"2016-03,""Pologne"",""Dechets"",,";
"2016-04,""Pologne"",""Dechets"",,";
"2016-05,""Pologne"",""Dechets"",,";
"2016-06,""Pologne"",""Dechets"",,";
"2016-07,""Pologne"",""Dechets"",,";
"2016-08,""Pologne"",""Dechets"",,";
"2016-09,""Pologne"",""Dechets"",,";
"2016-10,""Pologne"",""Dechets"",,";
"2016-11,""Pologne"",""Dechets"",,";
"2016-12,""Pologne"",""Dechets"",,";
"2017-01,""Pologne"",""Dechets"",,";
"2017-02,""Pologne"",""Dechets"",,";
"2017-03,""Pologne"",""Dechets"",,";
"2017-04,""Pologne"",""Dechets"",,";
"2017-05,""Pologne"",""Dechets"",,";
"2017-06,""Pologne"",""Dechets"",,";
"2017-07,""Pologne"",""Dechets"",,";
"2017-08,""Pologne"",""Dechets"",,";
"2017-09,""Pologne"",""Dechets"",,";
"2017-10,""Pologne"",""Dechets"",,";
"2017-11,""Pologne"",""Dechets"",,";
"2017-12,""Pologne"",""Dechets"",,";
"2018-01,""Pologne"",""Dechets"",,";
"2018-02,""Pologne"",""Dechets"",,";
"2018-03,""Pologne"",""Dechets"",,";
"2018-04,""Pologne"",""Dechets"",,";
"2018-05,""Pologne"",""Dechets"",,";
"2018-06,""Pologne"",""Dechets"",,";
"2018-07,""Pologne"",""Dechets"",,";
"2018-08,""Pologne"",""Dechets"",,";
"2018-09,""Pologne"",""Dechets"",,";
"2018-10,""Pologne"",""Dechets"",,";
"2018-11,""Pologne"",""Dechets"",,";
"2018-12,""Pologne"",""Dechets"",,";
"2019-01,""Pologne"",""Dechets"",,";
"2019-02,""Pologne"",""Dechets"",,";
"2019-03,""Pologne"",""Dechets"",,";
"2019-04,""Pologne"",""Dechets"",,";
"2019-05,""Pologne"",""Dechets"",,";
"2019-06,""Pologne"",""Dechets"",,";
"2019-07,""Pologne"",""Dechets"",,";
"2019-08,""Pologne"",""Dechets"",,";
"2019-09,""Pologne"",""Dechets"",,";
"2019-10,""Pologne"",""Dechets"",,";
"2019-11,""Pologne"",""Dechets"",,";
"2019-12,""Pologne"",""Dechets"",,";
"2020-01,""Pologne"",""Dechets"",,";
"2020-02,""Pologne"",""Dechets"",,";
"2020-03,""Pologne"",""Dechets"",,";
"2020-04,""Pologne"",""Dechets"",,";
"2020-05,""Pologne"",""Dechets"",,";
"2020-06,""Pologne"",""Dechets"",,";
"2020-07,""Pologne"",""Dechets"",,";
"2020-08,""Pologne"",""Dechets"",,";
"2020-09,""Pologne"",""Dechets"",,";
"2020-10,""Pologne"",""Dechets"",,";
"2020-11,""Pologne"",""Dechets"",,";
"2020-12,""Pologne"",""Dechets"",,";
"2021-01,""Pologne"",""Dechets"",,";
"2021-02,""Pologne"",""Dechets"",,";
"2021-03,""Pologne"",""Dechets"",,";
"2021-04,""Pologne"",""Dechets"",,";
"2021-05,""Pologne"",""Dechets"",,";
"2021-06,""Pologne"",""Dechets"",,";
"2021-07,""Pologne"",""Dechets"",,";
"2021-08,""Pologne"",""Dechets"",,";
"2021-09,""Pologne"",""Dechets"",,";
"2021-10,""Pologne"",""Dechets"",,";
"2021-11,""Pologne"",""Dechets"",,";
"2021-12,""Pologne"",""Dechets"",,";
"2022-01,""Pologne"",""Dechets"",,";
"2022-02,""Pologne"",""Dechets"",,";
"2022-03,""Pologne"",""Dechets"",,";
"2022-04,""Pologne"",""Dechets"",,";
"2022-05,""Pologne"",""Dechets"",,";
"2022-06,""Pologne"",""Dechets"",,";
"2022-07,""Pologne"",""Dechets"",,";
"2022-08,""Pologne"",""Dechets"",,";
"2022-09,""Pologne"",""Dechets"",,";
"2022-10,""Pologne"",""Dechets"",,";
"2022-11,""Pologne"",""Dechets"",,";
"2022-12,""Pologne"",""Dechets"",,";
"2023-01,""Pologne"",""Dechets"",,";
"2023-02,""Pologne"",""Dechets"",,";
